ID,sentence1,sentence2,manual_similarity
2281,மோட்டார் சைக்கிள் பந்தயத்தில் வீரர் ஈடுபடுகிறார்,உந்துருளிப் பந்தயத்தில ஒரு வீர்ர் ஈடுபடுகின்றார்,1
2282,மோட்டார் சைக்கிள் பந்தயத்தில் வீரர் ஈடுபடுகிறார்,ஈரமான பாதையில் வீரர் மோட்டார் சைக்கிளை வேகமாக செலுத்துகிறார்.,0.66666
2283,உந்துருளிப் பந்தயத்தில ஒரு வீர்ர் ஈடுபடுகின்றார்,ஈரமான பாதையில் வீரர் மோட்டார் சைக்கிளை வேகமாக செலுத்துகிறார்.,0.6
2284,கால்ப்பந்தினை வீரரொருவர் உதைக்கின்றார்.,கால்ப்பந்தாட்டத்தில் வீரர்கள் ஈடுபடுகின்றனர்,0.66666
2285,கால்ப்பந்தினை வீரரொருவர் உதைக்கின்றார்.,பந்தை வலையினுள் அடிக்க முயற்சி செய்கிறார்,0.4
2286,கால்ப்பந்தினை வீரரொருவர் உதைக்கின்றார்.,காட்பந்து வீரர் பந்தை கூடையை நோக்கி செலுத்துகின்றார்.,0.4
2287,கால்ப்பந்தாட்டத்தில் வீரர்கள் ஈடுபடுகின்றனர்,பந்தை வலையினுள் அடிக்க முயற்சி செய்கிறார்,0.46666
2288,கால்ப்பந்தாட்டத்தில் வீரர்கள் ஈடுபடுகின்றனர்,காட்பந்து வீரர் பந்தை கூடையை நோக்கி செலுத்துகின்றார்.,0.66666
2289,பந்தை வலையினுள் அடிக்க முயற்சி செய்கிறார்,காட்பந்து வீரர் பந்தை கூடையை நோக்கி செலுத்துகின்றார்.,0.2
2290,கோல்ப் வீராங்கனைகள் கோல்ப் பந்தை அடிக்க முயற்சிக்கின்றனர்.,பெண்கள் ஹொக்கி விளையாடுகிறார்கள்,0
2291,கோல்ப் வீராங்கனைகள் கோல்ப் பந்தை அடிக்க முயற்சிக்கின்றனர்.,பெண்கள் பந்தை அடிக்க முயற்சி செய்கின்றனர்,0.53334
2292,கோல்ப் வீராங்கனைகள் கோல்ப் பந்தை அடிக்க முயற்சிக்கின்றனர்.,பெண்கள் அனைவரும் மும்முரமாக விளையாட்டில் ஈடுபட்டுள்ளனர்.,0.4
2293,பெண்கள் ஹொக்கி விளையாடுகிறார்கள்,பெண்கள் பந்தை அடிக்க முயற்சி செய்கின்றனர்,0.6
2294,பெண்கள் ஹொக்கி விளையாடுகிறார்கள்,பெண்கள் அனைவரும் மும்முரமாக விளையாட்டில் ஈடுபட்டுள்ளனர்.,0.6
2295,பெண்கள் பந்தை அடிக்க முயற்சி செய்கின்றனர்,பெண்கள் அனைவரும் மும்முரமாக விளையாட்டில் ஈடுபட்டுள்ளனர்.,0.33334
2296,பறவை ஒன்று தாழ்வாகப் பறந்து செல்கின்றது.,மதிய நேரத்தில் பறவை பறக்கின்றது,0.33334
2297,பறவை ஒன்று தாழ்வாகப் பறந்து செல்கின்றது.,பறக்கும் பறவையின் நிழல் தெரிகிறது,0.46666
2298,பறவை ஒன்று தாழ்வாகப் பறந்து செல்கின்றது.,பறவை தாழ்வாக பறக்கின்றது.,1
2299,மதிய நேரத்தில் பறவை பறக்கின்றது,பறக்கும் பறவையின் நிழல் தெரிகிறது,0.4
2300,மதிய நேரத்தில் பறவை பறக்கின்றது,பறவை தாழ்வாக பறக்கின்றது.,0.33334
2301,பறக்கும் பறவையின் நிழல் தெரிகிறது,பறவை தாழ்வாக பறக்கின்றது.,0.6
2302,சூரியன் மறையும் வேளை பறவை பறக்கின்றது.,மாலை நேரத்தில் பறவை பறக்கின்றது,0.86666
2303,சூரியன் மறையும் வேளை பறவை பறக்கின்றது.,அந்தி நேரத்தில் பறவையொன்று இருப்பிடம் நாடிச் செல்கின்றது.,0.53334
2304,சூரியன் மறையும் வேளை பறவை பறக்கின்றது.,பறவை சிறகு விரித்துப் பறக்கிறது.,0.46666
2305,சூரியன் மறையும் வேளை பறவை பறக்கின்றது.,ஒரு பறவை வானில் பறக்கின்றது,0.46666
2306,மாலை நேரத்தில் பறவை பறக்கின்றது,அந்தி நேரத்தில் பறவையொன்று இருப்பிடம் நாடிச் செல்கின்றது.,0.73334
2307,மாலை நேரத்தில் பறவை பறக்கின்றது,பறவை சிறகு விரித்துப் பறக்கிறது.,0.46666
2308,மாலை நேரத்தில் பறவை பறக்கின்றது,ஒரு பறவை வானில் பறக்கின்றது,0.4
2309,அந்தி நேரத்தில் பறவையொன்று இருப்பிடம் நாடிச் செல்கின்றது.,பறவை சிறகு விரித்துப் பறக்கிறது.,0.26666
2310,அந்தி நேரத்தில் பறவையொன்று இருப்பிடம் நாடிச் செல்கின்றது.,ஒரு பறவை வானில் பறக்கின்றது,0.33334
2311,பறவை சிறகு விரித்துப் பறக்கிறது.,ஒரு பறவை வானில் பறக்கின்றது,0.33334
2312,மழையில் குடையுடன் பெண்ணொருவர் புகையிரதத்திற்காக காத்திருக்கின்றார்.,மழையில் பெண்ணொருத்தி புகையிரதத்திற்காக காத்திருக்கிறாள்,0.66666
2313,மழையில் குடையுடன் பெண்ணொருவர் புகையிரதத்திற்காக காத்திருக்கின்றார்.,மழைப்பொழுதொன்றில் கையில் குடையுடன் சிறுமியொருத்தி புகைவண்டிக்காக காத்திருக்கிறாள்.,0.8
2314,மழையில் குடையுடன் பெண்ணொருவர் புகையிரதத்திற்காக காத்திருக்கின்றார்.,மழை பெய்யும் நேரத்தில் பெண்ணொருவர் இரயில் நிலையத்தில் குடை பிடித்து இருக்கிறார்.,0.8
2315,மழையில் குடையுடன் பெண்ணொருவர் புகையிரதத்திற்காக காத்திருக்கின்றார்.,ஒரு பெண் மழையில் குடை பிடித்தபடி ரயிலுக்காக காத்துக்கொண்டுள்ளார்,1
2316,மழையில் பெண்ணொருத்தி புகையிரதத்திற்காக காத்திருக்கிறாள்,மழைப்பொழுதொன்றில் கையில் குடையுடன் சிறுமியொருத்தி புகைவண்டிக்காக காத்திருக்கிறாள்.,0.73334
2317,மழையில் பெண்ணொருத்தி புகையிரதத்திற்காக காத்திருக்கிறாள்,மழை பெய்யும் நேரத்தில் பெண்ணொருவர் இரயில் நிலையத்தில் குடை பிடித்து இருக்கிறார்.,0.8
2318,மழையில் பெண்ணொருத்தி புகையிரதத்திற்காக காத்திருக்கிறாள்,ஒரு பெண் மழையில் குடை பிடித்தபடி ரயிலுக்காக காத்துக்கொண்டுள்ளார்,0.8
2319,மழைப்பொழுதொன்றில் கையில் குடையுடன் சிறுமியொருத்தி புகைவண்டிக்காக காத்திருக்கிறாள்.,மழை பெய்யும் நேரத்தில் பெண்ணொருவர் இரயில் நிலையத்தில் குடை பிடித்து இருக்கிறார்.,0.73334
2320,மழைப்பொழுதொன்றில் கையில் குடையுடன் சிறுமியொருத்தி புகைவண்டிக்காக காத்திருக்கிறாள்.,ஒரு பெண் மழையில் குடை பிடித்தபடி ரயிலுக்காக காத்துக்கொண்டுள்ளார்,1
2321,மழை பெய்யும் நேரத்தில் பெண்ணொருவர் இரயில் நிலையத்தில் குடை பிடித்து இருக்கிறார்.,ஒரு பெண் மழையில் குடை பிடித்தபடி ரயிலுக்காக காத்துக்கொண்டுள்ளார்,1
2322,பெண்ணொருவர் தோழியின் காதில் இரகசியம் கூறுகின்றார்.,ஒரு பெண் தன் தோழியிடம் இரகசியம் கூறுகிறாள்,1
2323,பெண்ணொருவர் தோழியின் காதில் இரகசியம் கூறுகின்றார்.,ஒரு சிறுமி தனது நண்பிக்கு இரகசியம் கூறுகின்றாள்.,0.86666
2324,பெண்ணொருவர் தோழியின் காதில் இரகசியம் கூறுகின்றார்.,தோழி கூறும் இரகசியத்தால் பெண் திகைக்கிறாள்.,0.2
2325,பெண்ணொருவர் தோழியின் காதில் இரகசியம் கூறுகின்றார்.,ஒரு பெண் இன்னோரு பெண் இற்கு காதில் ரகசியம் கூறுகிறார்,0.8
2326,ஒரு பெண் தன் தோழியிடம் இரகசியம் கூறுகிறாள்,ஒரு சிறுமி தனது நண்பிக்கு இரகசியம் கூறுகின்றாள்.,0.86666
2327,ஒரு பெண் தன் தோழியிடம் இரகசியம் கூறுகிறாள்,தோழி கூறும் இரகசியத்தால் பெண் திகைக்கிறாள்.,0.53334
2328,ஒரு பெண் தன் தோழியிடம் இரகசியம் கூறுகிறாள்,ஒரு பெண் இன்னோரு பெண் இற்கு காதில் ரகசியம் கூறுகிறார்,0.8
2329,ஒரு சிறுமி தனது நண்பிக்கு இரகசியம் கூறுகின்றாள்.,தோழி கூறும் இரகசியத்தால் பெண் திகைக்கிறாள்.,0.6
2330,ஒரு சிறுமி தனது நண்பிக்கு இரகசியம் கூறுகின்றாள்.,ஒரு பெண் இன்னோரு பெண் இற்கு காதில் ரகசியம் கூறுகிறார்,1
2331,ஒரு பெண் இன்னோரு பெண் இற்கு காதில் ரகசியம் கூறுகிறார்,ஒரு பெண் இன்னோரு பெண் இற்கு காதில் ரகசியம் கூறுகிறார்,1
2332,ஐந்து சிறுவர்கள் புத்தகம் வாசிக்கின்றார்கள்.,பிள்ளைகள் மகிழ்வுடன் புத்தகங்களை வாசிக்கின்றனர்,0.8
2333,ஐந்து சிறுவர்கள் புத்தகம் வாசிக்கின்றார்கள்.,சிறுவர்கள் ஒன்று கூடி மகிழ்ச்சியாக கற்கின்றனர்.,0.8
2334,ஐந்து சிறுவர்கள் புத்தகம் வாசிக்கின்றார்கள்.,சிறுபாலார் தமது பாட புத்தகங்களை படிக்கின்றனர்.,0.8
2335,ஐந்து சிறுவர்கள் புத்தகம் வாசிக்கின்றார்கள்.,சிறுவர்கள் புற்தரையில் படுத்தவண்ணம் புத்தகம் படிக்கின்றனர்,0.6
2336,பிள்ளைகள் மகிழ்வுடன் புத்தகங்களை வாசிக்கின்றனர்,சிறுவர்கள் ஒன்று கூடி மகிழ்ச்சியாக கற்கின்றனர்.,0.8
2337,பிள்ளைகள் மகிழ்வுடன் புத்தகங்களை வாசிக்கின்றனர்,சிறுபாலார் தமது பாட புத்தகங்களை படிக்கின்றனர்.,0.66666
2338,பிள்ளைகள் மகிழ்வுடன் புத்தகங்களை வாசிக்கின்றனர்,சிறுவர்கள் புற்தரையில் படுத்தவண்ணம் புத்தகம் படிக்கின்றனர்,0.6
2339,சிறுவர்கள் ஒன்று கூடி மகிழ்ச்சியாக கற்கின்றனர்.,சிறுபாலார் தமது பாட புத்தகங்களை படிக்கின்றனர்.,0.53334
2340,சிறுவர்கள் ஒன்று கூடி மகிழ்ச்சியாக கற்கின்றனர்.,சிறுவர்கள் புற்தரையில் படுத்தவண்ணம் புத்தகம் படிக்கின்றனர்,0.46666
2341,சிறுபாலார் தமது பாட புத்தகங்களை படிக்கின்றனர்.,சிறுவர்கள் புற்தரையில் படுத்தவண்ணம் புத்தகம் படிக்கின்றனர்,0.46666
2342,நான்கு ஓட்டப்பந்தய வண்டிகள் ஓட்டப்பந்தய வீதியில் செல்கின்றன.,கார்ப்பந்தயத்தில் வீரர்கள் ஈடுபடுகின்றனர்,0.6
2343,நான்கு ஓட்டப்பந்தய வண்டிகள் ஓட்டப்பந்தய வீதியில் செல்கின்றன.,நான்கு அதிவேக மகிழூந்துகள் ஒன்றின் பின் ஒன்றாக செல்கின்றன.,0.6
2344,நான்கு ஓட்டப்பந்தய வண்டிகள் ஓட்டப்பந்தய வீதியில் செல்கின்றன.,போர்முலா கார்கள் ஓடுபாதையில் வளைவில் திரும்புகின்றன.,0.53334
2345,நான்கு ஓட்டப்பந்தய வண்டிகள் ஓட்டப்பந்தய வீதியில் செல்கின்றன.,மனிதர்கள் கார் ஓடடபந்தயத்துக்காக கார்களை ஓட்டிய வண்ணம் செல்கின்றனர்,0.46666
2346,கார்ப்பந்தயத்தில் வீரர்கள் ஈடுபடுகின்றனர்,நான்கு அதிவேக மகிழூந்துகள் ஒன்றின் பின் ஒன்றாக செல்கின்றன.,0.4
2347,கார்ப்பந்தயத்தில் வீரர்கள் ஈடுபடுகின்றனர்,போர்முலா கார்கள் ஓடுபாதையில் வளைவில் திரும்புகின்றன.,0.4
2348,கார்ப்பந்தயத்தில் வீரர்கள் ஈடுபடுகின்றனர்,மனிதர்கள் கார் ஓடடபந்தயத்துக்காக கார்களை ஓட்டிய வண்ணம் செல்கின்றனர்,1
2349,நான்கு அதிவேக மகிழூந்துகள் ஒன்றின் பின் ஒன்றாக செல்கின்றன.,போர்முலா கார்கள் ஓடுபாதையில் வளைவில் திரும்புகின்றன.,0.53334
2350,நான்கு அதிவேக மகிழூந்துகள் ஒன்றின் பின் ஒன்றாக செல்கின்றன.,மனிதர்கள் கார் ஓடடபந்தயத்துக்காக கார்களை ஓட்டிய வண்ணம் செல்கின்றனர்,0.4
2351,போர்முலா கார்கள் ஓடுபாதையில் வளைவில் திரும்புகின்றன.,மனிதர்கள் கார் ஓடடபந்தயத்துக்காக கார்களை ஓட்டிய வண்ணம் செல்கின்றனர்,0.4
2352,ஒருவர் மலைப்பாதையில் மிதிவண்டியில் செல்கின்றார்.,சைக்கிளில் வீரர் பயணிக்கின்றார்,0.46666
2353,ஒருவர் மலைப்பாதையில் மிதிவண்டியில் செல்கின்றார்.,சாகச வீரரொருவர் துவிச்சக்கர வண்டியுடன் மேடு பள்ளங்களில் பாய்ந்து செல்கின்றார்.,0.93334
2354,ஒருவர் மலைப்பாதையில் மிதிவண்டியில் செல்கின்றார்.,விளையாட்டு வீரர் சைக்கிளில் பள்ளத்தை தாண்டுகிறார்.,0.4
2355,ஒருவர் மலைப்பாதையில் மிதிவண்டியில் செல்கின்றார்.,சைக்கிளில் ஒருவர் பாய்ந்து செல்கின்றார்,0.4
2356,சைக்கிளில் வீரர் பயணிக்கின்றார்,சாகச வீரரொருவர் துவிச்சக்கர வண்டியுடன் மேடு பள்ளங்களில் பாய்ந்து செல்கின்றார்.,0.6
2357,சைக்கிளில் வீரர் பயணிக்கின்றார்,விளையாட்டு வீரர் சைக்கிளில் பள்ளத்தை தாண்டுகிறார்.,0.6
2358,சைக்கிளில் வீரர் பயணிக்கின்றார்,சைக்கிளில் ஒருவர் பாய்ந்து செல்கின்றார்,0.6
2359,சாகச வீரரொருவர் துவிச்சக்கர வண்டியுடன் மேடு பள்ளங்களில் பாய்ந்து செல்கின்றார்.,விளையாட்டு வீரர் சைக்கிளில் பள்ளத்தை தாண்டுகிறார்.,0.33334
2360,சாகச வீரரொருவர் துவிச்சக்கர வண்டியுடன் மேடு பள்ளங்களில் பாய்ந்து செல்கின்றார்.,சைக்கிளில் ஒருவர் பாய்ந்து செல்கின்றார்,0.33334
2361,விளையாட்டு வீரர் சைக்கிளில் பள்ளத்தை தாண்டுகிறார்.,சைக்கிளில் ஒருவர் பாய்ந்து செல்கின்றார்,0.73334
2362,ஓட்டப்பந்தயக்கார் வேகமாக புழூதியைக் கிளப்பியபடி வருகின்றது.,கார்ப்பந்தயத்தில் வீரர் ஈடுபடுகிறார்,0.4
2363,ஓட்டப்பந்தயக்கார் வேகமாக புழூதியைக் கிளப்பியபடி வருகின்றது.,மணல் பாதையில் விரைந்து செல்லும் மகிழூந்தை பார்வையாளர்கள் பார்த்து மகிழ்கின்றர்.,0.4
2364,ஓட்டப்பந்தயக்கார் வேகமாக புழூதியைக் கிளப்பியபடி வருகின்றது.,கார் புழுதி கிளம்ப பாதையில் ஓடுகின்றது.,0.8
2365,ஓட்டப்பந்தயக்கார் வேகமாக புழூதியைக் கிளப்பியபடி வருகின்றது.,கார் ஓட்டப்பந்தயத்தில் ஒரு கார் வேகமாக செல்கிறது,0.8
2366,கார்ப்பந்தயத்தில் வீரர் ஈடுபடுகிறார்,மணல் பாதையில் விரைந்து செல்லும் மகிழூந்தை பார்வையாளர்கள் பார்த்து மகிழ்கின்றர்.,0.53334
2367,கார்ப்பந்தயத்தில் வீரர் ஈடுபடுகிறார்,கார் புழுதி கிளம்ப பாதையில் ஓடுகின்றது.,0.53334
2368,கார்ப்பந்தயத்தில் வீரர் ஈடுபடுகிறார்,கார் ஓட்டப்பந்தயத்தில் ஒரு கார் வேகமாக செல்கிறது,0.4
2369,மணல் பாதையில் விரைந்து செல்லும் மகிழூந்தை பார்வையாளர்கள் பார்த்து மகிழ்கின்றர்.,கார் புழுதி கிளம்ப பாதையில் ஓடுகின்றது.,0.4
2370,மணல் பாதையில் விரைந்து செல்லும் மகிழூந்தை பார்வையாளர்கள் பார்த்து மகிழ்கின்றர்.,கார் ஓட்டப்பந்தயத்தில் ஒரு கார் வேகமாக செல்கிறது,0.4
2371,கார் புழுதி கிளம்ப பாதையில் ஓடுகின்றது.,கார் ஓட்டப்பந்தயத்தில் ஒரு கார் வேகமாக செல்கிறது,0.66666
2372,ஒருவர் மிதிவண்டியுடன் சாகசத்தில் ஈடுபடுகின்றார்.,சைக்கிளில் வீரர் சாகசம் செய்கிறார்,1
2373,ஒருவர் மிதிவண்டியுடன் சாகசத்தில் ஈடுபடுகின்றார்.,சாகச வீரரொருவர் தனது மிதிவண்டியுடன் தலைகீழாக வளியில் மிதக்கின்றார்.,0.6
2374,ஒருவர் மிதிவண்டியுடன் சாகசத்தில் ஈடுபடுகின்றார்.,சைக்கிளோட்டி நாடு வானில் சைக்கிளுடன் கரணம் அடிக்கிறார்.,0.6
2375,ஒருவர் மிதிவண்டியுடன் சாகசத்தில் ஈடுபடுகின்றார்.,ஒருவர் சைக்கிளில் சாகசம் செய்துகாட்டுகின்றார்,1
2376,சைக்கிளில் வீரர் சாகசம் செய்கிறார்,சாகச வீரரொருவர் தனது மிதிவண்டியுடன் தலைகீழாக வளியில் மிதக்கின்றார்.,0.6
2377,சைக்கிளில் வீரர் சாகசம் செய்கிறார்,சைக்கிளோட்டி நாடு வானில் சைக்கிளுடன் கரணம் அடிக்கிறார்.,0.46666
2378,சைக்கிளில் வீரர் சாகசம் செய்கிறார்,ஒருவர் சைக்கிளில் சாகசம் செய்துகாட்டுகின்றார்,1
2379,சாகச வீரரொருவர் தனது மிதிவண்டியுடன் தலைகீழாக வளியில் மிதக்கின்றார்.,சைக்கிளோட்டி நாடு வானில் சைக்கிளுடன் கரணம் அடிக்கிறார்.,0.33334
2380,சாகச வீரரொருவர் தனது மிதிவண்டியுடன் தலைகீழாக வளியில் மிதக்கின்றார்.,ஒருவர் சைக்கிளில் சாகசம் செய்துகாட்டுகின்றார்,0.6
2381,ஒருவர் சைக்கிளில் சாகசம் செய்துகாட்டுகின்றார்,ஒருவர் சைக்கிளில் சாகசம் செய்துகாட்டுகின்றார்,1
2382,கூடைப்பந்தாட்டப்போட்டியில் கூடையில் பந்தைப்போடுவதற்கு இருவர் முயற்சிக்க இருவர் தடுக்கின்றனர்.,கூடைப்பந்தாட்டத்தில் வீரர்கள் ஈடுபடுகின்றனர்,0.4
2383,கூடைப்பந்தாட்டப்போட்டியில் கூடையில் பந்தைப்போடுவதற்கு இருவர் முயற்சிக்க இருவர் தடுக்கின்றனர்.,கூடைப்பந்தாட்ட வீரர்கள் ஆக்ரோசத்துடன் எதிரணி வீரர்களை எதிர்த்து பந்தைக் கூடைக்குள் வீழ்த்த முயற்சிக்கின்றனர்.,0.66666
2384,கூடைப்பந்தாட்டப்போட்டியில் கூடையில் பந்தைப்போடுவதற்கு இருவர் முயற்சிக்க இருவர் தடுக்கின்றனர்.,ஒரு அணி பந்தை கூண்டில் போட முயற்சிக்க மறு அணி அதை தடுக்கின்றது.,0.6
2385,கூடைப்பந்தாட்டப்போட்டியில் கூடையில் பந்தைப்போடுவதற்கு இருவர் முயற்சிக்க இருவர் தடுக்கின்றனர்.,கூடைப்பந்தாட்ட போட்டியில் போட்டியாளர்கள் கூடையில் பந்தை போட முயற்சி செய்கின்றனர்,0.6
2386,கூடைப்பந்தாட்டத்தில் வீரர்கள் ஈடுபடுகின்றனர்,கூடைப்பந்தாட்ட வீரர்கள் ஆக்ரோசத்துடன் எதிரணி வீரர்களை எதிர்த்து பந்தைக் கூடைக்குள் வீழ்த்த முயற்சிக்கின்றனர்.,0.4
2387,கூடைப்பந்தாட்டத்தில் வீரர்கள் ஈடுபடுகின்றனர்,ஒரு அணி பந்தை கூண்டில் போட முயற்சிக்க மறு அணி அதை தடுக்கின்றது.,0.4
2388,கூடைப்பந்தாட்டத்தில் வீரர்கள் ஈடுபடுகின்றனர்,கூடைப்பந்தாட்ட போட்டியில் போட்டியாளர்கள் கூடையில் பந்தை போட முயற்சி செய்கின்றனர்,0.26666
2389,கூடைப்பந்தாட்ட வீரர்கள் ஆக்ரோசத்துடன் எதிரணி வீரர்களை எதிர்த்து பந்தைக் கூடைக்குள் வீழ்த்த முயற்சிக்கின்றனர்.,ஒரு அணி பந்தை கூண்டில் போட முயற்சிக்க மறு அணி அதை தடுக்கின்றது.,0.46666
2390,கூடைப்பந்தாட்ட வீரர்கள் ஆக்ரோசத்துடன் எதிரணி வீரர்களை எதிர்த்து பந்தைக் கூடைக்குள் வீழ்த்த முயற்சிக்கின்றனர்.,கூடைப்பந்தாட்ட போட்டியில் போட்டியாளர்கள் கூடையில் பந்தை போட முயற்சி செய்கின்றனர்,0.6
2391,ஒரு அணி பந்தை கூண்டில் போட முயற்சிக்க மறு அணி அதை தடுக்கின்றது.,கூடைப்பந்தாட்ட போட்டியில் போட்டியாளர்கள் கூடையில் பந்தை போட முயற்சி செய்கின்றனர்,0.66666
2392,கராத்தே வீரர் வரிசையாக அடுக்கப்பட்டுள்ள ஜஸ்கட்டிகளை காலால் உதைத்து தகர்க்கின்றார்.,வீரர் கராத்தையில் சாகசம் செய்கிறார்,0.4
2393,கராத்தே வீரர் வரிசையாக அடுக்கப்பட்டுள்ள ஜஸ்கட்டிகளை காலால் உதைத்து தகர்க்கின்றார்.,பாரிய குளிர்கட்டியொன்றை வீரரொருவர் காலால் உடைக்கின்றார்.,0.6
2394,கராத்தே வீரர் வரிசையாக அடுக்கப்பட்டுள்ள ஜஸ்கட்டிகளை காலால் உதைத்து தகர்க்கின்றார்.,பலவான் ஒரு அடியில் பொருள்களை உடைக்கிறார்.,0.33334
2395,கராத்தே வீரர் வரிசையாக அடுக்கப்பட்டுள்ள ஜஸ்கட்டிகளை காலால் உதைத்து தகர்க்கின்றார்.,ஒருவர் ஐஸ் கட்டியை காலால் உடைக்கின்றார்,0.46666
2396,வீரர் கராத்தையில் சாகசம் செய்கிறார்,பாரிய குளிர்கட்டியொன்றை வீரரொருவர் காலால் உடைக்கின்றார்.,0.2
2397,வீரர் கராத்தையில் சாகசம் செய்கிறார்,பலவான் ஒரு அடியில் பொருள்களை உடைக்கிறார்.,0
2398,வீரர் கராத்தையில் சாகசம் செய்கிறார்,ஒருவர் ஐஸ் கட்டியை காலால் உடைக்கின்றார்,0
2399,பாரிய குளிர்கட்டியொன்றை வீரரொருவர் காலால் உடைக்கின்றார்.,பலவான் ஒரு அடியில் பொருள்களை உடைக்கிறார்.,0.26666
2400,பாரிய குளிர்கட்டியொன்றை வீரரொருவர் காலால் உடைக்கின்றார்.,ஒருவர் ஐஸ் கட்டியை காலால் உடைக்கின்றார்,0.66666
2401,பலவான் ஒரு அடியில் பொருள்களை உடைக்கிறார்.,ஒருவர் ஐஸ் கட்டியை காலால் உடைக்கின்றார்,0.2
2402,ஓட்டப்பந்தயக்கார்கள் இரண்டு விபத்துக்குள்ளாகியுள்ளன.,போட்டியின்போது விபத்து நடந்துள்ளது,0.6
2403,ஓட்டப்பந்தயக்கார்கள் இரண்டு விபத்துக்குள்ளாகியுள்ளன.,காரோட்டப்பந்தயமொன்றில் வீரரொருவர் வீழ்கின்றார்.,0.4
2404,ஓட்டப்பந்தயக்கார்கள் இரண்டு விபத்துக்குள்ளாகியுள்ளன.,விளையாட்டு வீரர்கள் விளையாட்டில் மும்முரமாக ஈடுபட்டுள்ளனர்.,0
2405,ஓட்டப்பந்தயக்கார்கள் இரண்டு விபத்துக்குள்ளாகியுள்ளன.,கார் பந்தயத்தில் ஒரு போட்டியாளர் கீழே விழுகிறார்,0.4
2406,போட்டியின்போது விபத்து நடந்துள்ளது,காரோட்டப்பந்தயமொன்றில் வீரரொருவர் வீழ்கின்றார்.,0.26666
2407,போட்டியின்போது விபத்து நடந்துள்ளது,விளையாட்டு வீரர்கள் விளையாட்டில் மும்முரமாக ஈடுபட்டுள்ளனர்.,0
2408,போட்டியின்போது விபத்து நடந்துள்ளது,கார் பந்தயத்தில் ஒரு போட்டியாளர் கீழே விழுகிறார்,0.2
2409,காரோட்டப்பந்தயமொன்றில் வீரரொருவர் வீழ்கின்றார்.,விளையாட்டு வீரர்கள் விளையாட்டில் மும்முரமாக ஈடுபட்டுள்ளனர்.,0
2410,காரோட்டப்பந்தயமொன்றில் வீரரொருவர் வீழ்கின்றார்.,கார் பந்தயத்தில் ஒரு போட்டியாளர் கீழே விழுகிறார்,1
2411,விளையாட்டு வீரர்கள் விளையாட்டில் மும்முரமாக ஈடுபட்டுள்ளனர்.,கார் பந்தயத்தில் ஒரு போட்டியாளர் கீழே விழுகிறார்,0
2412,பனிச்சறுக்கு வீரரொருவர் பனிச்சறுக்கில் ஈடுபடுகின்றார்.,பனிச்சறுக்கலில் வீரர் சாகசம் செய்கிறார்,0.8
2413,பனிச்சறுக்கு வீரரொருவர் பனிச்சறுக்கில் ஈடுபடுகின்றார்.,ஒருவர் பனிமலையில் சறுக்குகின்றார்.,0.66666
2414,பனிச்சறுக்கு வீரரொருவர் பனிச்சறுக்கில் ஈடுபடுகின்றார்.,பனி சறுக்கல் வீரர் பறந்து சாகசம் காட்டுகின்றார்.,0.46666
2415,பனிச்சறுக்கு வீரரொருவர் பனிச்சறுக்கில் ஈடுபடுகின்றார்.,பனி மலையில் சறுக்கியவண்ணம் ஒருவர் செல்கிறார்,0.86666
2416,பனிச்சறுக்கலில் வீரர் சாகசம் செய்கிறார்,ஒருவர் பனிமலையில் சறுக்குகின்றார்.,0.6
2417,பனிச்சறுக்கலில் வீரர் சாகசம் செய்கிறார்,பனி சறுக்கல் வீரர் பறந்து சாகசம் காட்டுகின்றார்.,0.6
2418,பனிச்சறுக்கலில் வீரர் சாகசம் செய்கிறார்,பனி மலையில் சறுக்கியவண்ணம் ஒருவர் செல்கிறார்,0.53334
2419,ஒருவர் பனிமலையில் சறுக்குகின்றார்.,பனி சறுக்கல் வீரர் பறந்து சாகசம் காட்டுகின்றார்.,0.53334
2420,ஒருவர் பனிமலையில் சறுக்குகின்றார்.,பனி மலையில் சறுக்கியவண்ணம் ஒருவர் செல்கிறார்,1
2421,பனி சறுக்கல் வீரர் பறந்து சாகசம் காட்டுகின்றார்.,பனி மலையில் சறுக்கியவண்ணம் ஒருவர் செல்கிறார்,0.53334
2422,ஒருவர் மலையில் ஏறிக்கொண்டிருக்கின்றார்.,வீரர் ஒருவர் மலையில் ஏறுகின்றார்,1
2423,ஒருவர் மலையில் ஏறிக்கொண்டிருக்கின்றார்.,ஒருவர் கயிற்றினைப்பிடித்தவாறு மலை ஏறுகின்றார்.,0.8
2424,ஒருவர் மலையில் ஏறிக்கொண்டிருக்கின்றார்.,நபர் ஒருவர் உடலில் கயிறு கட்டி செங்குத்தான மலையில் ஏறுகின்றார்.,0.6
2425,ஒருவர் மலையில் ஏறிக்கொண்டிருக்கின்றார்.,ஒருவர் கயிற்றை பிடித்தவண்ணம் மலையில் ஏறுகிறார்,0.8
2426,வீரர் ஒருவர் மலையில் ஏறுகின்றார்,ஒருவர் கயிற்றினைப்பிடித்தவாறு மலை ஏறுகின்றார்.,0.8
2427,வீரர் ஒருவர் மலையில் ஏறுகின்றார்,நபர் ஒருவர் உடலில் கயிறு கட்டி செங்குத்தான மலையில் ஏறுகின்றார்.,0.2
2428,வீரர் ஒருவர் மலையில் ஏறுகின்றார்,ஒருவர் கயிற்றை பிடித்தவண்ணம் மலையில் ஏறுகிறார்,0.6
