ID,sentence1,sentence2,manual_similarity
8986,ஒரு பெண் நீரில் நீந்திய படியே பற்மின்ரன் விளையாடுகின்றார்.,நீச்சல் குளத்தில் வலைப்பந்து விளையாடுகின்றனர்,0.2
8987,ஒரு பெண் நீரில் நீந்திய படியே பற்மின்ரன் விளையாடுகின்றார்.,ஒருவர் டென்னிஸ் விளையாடுவதை இன்னொருவர் பார்த்துக்கொண்டு இருக்கிறார்.,0
8988,ஒரு பெண் நீரில் நீந்திய படியே பற்மின்ரன் விளையாடுகின்றார்.,பெண் ஒருவர் நீச்சல் குளத்தில் டென்னிஸ் மடடை உடன் உள்ளார்,0
8989,ஒரு பெண் நீரில் நீந்திய படியே பற்மின்ரன் விளையாடுகின்றார்.,பெண் ஒருத்தி நீச்சல் தடாகத்தில் ஆனந்த கழிப்பில் பூப்பந்து விளையாடுகிறார்.,0.6
8990,ஒரு பெண் நீரில் நீந்திய படியே பற்மின்ரன் விளையாடுகின்றார்.,நீரில் பூபந்து விளையாடுகிறார்.,0.8
8991,நீச்சல் குளத்தில் வலைப்பந்து விளையாடுகின்றனர்,ஒருவர் டென்னிஸ் விளையாடுவதை இன்னொருவர் பார்த்துக்கொண்டு இருக்கிறார்.,0
8992,நீச்சல் குளத்தில் வலைப்பந்து விளையாடுகின்றனர்,பெண் ஒருவர் நீச்சல் குளத்தில் டென்னிஸ் மடடை உடன் உள்ளார்,0
8993,நீச்சல் குளத்தில் வலைப்பந்து விளையாடுகின்றனர்,பெண் ஒருத்தி நீச்சல் தடாகத்தில் ஆனந்த கழிப்பில் பூப்பந்து விளையாடுகிறார்.,0.2
8994,நீச்சல் குளத்தில் வலைப்பந்து விளையாடுகின்றனர்,நீரில் பூபந்து விளையாடுகிறார்.,0.2
8995,ஒருவர் டென்னிஸ் விளையாடுவதை இன்னொருவர் பார்த்துக்கொண்டு இருக்கிறார்.,பெண் ஒருவர் நீச்சல் குளத்தில் டென்னிஸ் மடடை உடன் உள்ளார்,0.4
8996,ஒருவர் டென்னிஸ் விளையாடுவதை இன்னொருவர் பார்த்துக்கொண்டு இருக்கிறார்.,பெண் ஒருத்தி நீச்சல் தடாகத்தில் ஆனந்த கழிப்பில் பூப்பந்து விளையாடுகிறார்.,0
8997,ஒருவர் டென்னிஸ் விளையாடுவதை இன்னொருவர் பார்த்துக்கொண்டு இருக்கிறார்.,நீரில் பூபந்து விளையாடுகிறார்.,0
8998,பெண் ஒருவர் நீச்சல் குளத்தில் டென்னிஸ் மடடை உடன் உள்ளார்,பெண் ஒருத்தி நீச்சல் தடாகத்தில் ஆனந்த கழிப்பில் பூப்பந்து விளையாடுகிறார்.,0
8999,பெண் ஒருவர் நீச்சல் குளத்தில் டென்னிஸ் மடடை உடன் உள்ளார்,நீரில் பூபந்து விளையாடுகிறார்.,0
9000,பெண் ஒருத்தி நீச்சல் தடாகத்தில் ஆனந்த கழிப்பில் பூப்பந்து விளையாடுகிறார்.,நீரில் பூபந்து விளையாடுகிறார்.,0.73334
9001,பயணிக்கிற வினோத மோட்டார் சைக்கிள் மேல் ஒருவர் நிற்கிறார்,மோட்டார் சைக்கிள் ஓடட பந்தயத்தில் ஒரு மோட்டார் சைக்கிள் கீழே விழுந்து விட்டது,0
9002,பயணிக்கிற வினோத மோட்டார் சைக்கிள் மேல் ஒருவர் நிற்கிறார்,ஒருவர் வண்டி ஓட்டுகின்றார்,0
9003,பயணிக்கிற வினோத மோட்டார் சைக்கிள் மேல் ஒருவர் நிற்கிறார்,ஒருவர் மோட்டார் வண்டியுடன் வீழ்ந்து கிடப்பதை வேறொருவர் புகைப்படம் பிடிக்கின்றார்.,0
9004,பயணிக்கிற வினோத மோட்டார் சைக்கிள் மேல் ஒருவர் நிற்கிறார்,ஈருருளிப் பந்தயம் நடைபெறுகிறது,0
9005,பயணிக்கிற வினோத மோட்டார் சைக்கிள் மேல் ஒருவர் நிற்கிறார்,மோட்டார் வண்டியால் ஒருவர் விழுந்து கிடக்கிறார்.,0.4
9006,பயணிக்கிற வினோத மோட்டார் சைக்கிள் மேல் ஒருவர் நிற்கிறார்,மோட்டார் பந்தய விபத்து நடந்துள்ளது,0
9007,பயணிக்கிற வினோத மோட்டார் சைக்கிள் மேல் ஒருவர் நிற்கிறார்,வீரன் ஒருவன் தடம் புரள இன்னொருவன் வேகமாக ஒடுகிறான்.,0
9008,பயணிக்கிற வினோத மோட்டார் சைக்கிள் மேல் ஒருவர் நிற்கிறார்,மோட்டார் வாகனம் விபத்துக்குள்ளாகிறது.,0.4
9009,மோட்டார் சைக்கிள் ஓடட பந்தயத்தில் ஒரு மோட்டார் சைக்கிள் கீழே விழுந்து விட்டது,ஒருவர் வண்டி ஓட்டுகின்றார்,0.46666
9010,மோட்டார் சைக்கிள் ஓடட பந்தயத்தில் ஒரு மோட்டார் சைக்கிள் கீழே விழுந்து விட்டது,ஒருவர் மோட்டார் வண்டியுடன் வீழ்ந்து கிடப்பதை வேறொருவர் புகைப்படம் பிடிக்கின்றார்.,0.6
9011,மோட்டார் சைக்கிள் ஓடட பந்தயத்தில் ஒரு மோட்டார் சைக்கிள் கீழே விழுந்து விட்டது,ஈருருளிப் பந்தயம் நடைபெறுகிறது,0
9012,மோட்டார் சைக்கிள் ஓடட பந்தயத்தில் ஒரு மோட்டார் சைக்கிள் கீழே விழுந்து விட்டது,மோட்டார் வண்டியால் ஒருவர் விழுந்து கிடக்கிறார்.,0.4
9013,மோட்டார் சைக்கிள் ஓடட பந்தயத்தில் ஒரு மோட்டார் சைக்கிள் கீழே விழுந்து விட்டது,மோட்டார் பந்தய விபத்து நடந்துள்ளது,1
9014,மோட்டார் சைக்கிள் ஓடட பந்தயத்தில் ஒரு மோட்டார் சைக்கிள் கீழே விழுந்து விட்டது,வீரன் ஒருவன் தடம் புரள இன்னொருவன் வேகமாக ஒடுகிறான்.,0.4
9015,மோட்டார் சைக்கிள் ஓடட பந்தயத்தில் ஒரு மோட்டார் சைக்கிள் கீழே விழுந்து விட்டது,மோட்டார் வாகனம் விபத்துக்குள்ளாகிறது.,1
9016,ஒருவர் வண்டி ஓட்டுகின்றார்,ஒருவர் மோட்டார் வண்டியுடன் வீழ்ந்து கிடப்பதை வேறொருவர் புகைப்படம் பிடிக்கின்றார்.,0
9017,ஒருவர் வண்டி ஓட்டுகின்றார்,ஈருருளிப் பந்தயம் நடைபெறுகிறது,0.2
9018,ஒருவர் வண்டி ஓட்டுகின்றார்,ஒருவர் வண்டி ஓட்டுகின்றார்,1
9019,ஒருவர் வண்டி ஓட்டுகின்றார்,மோட்டார் வண்டியால் ஒருவர் விழுந்து கிடக்கிறார்.,0
9020,ஒருவர் வண்டி ஓட்டுகின்றார்,மோட்டார் பந்தய விபத்து நடந்துள்ளது,0
9021,ஒருவர் வண்டி ஓட்டுகின்றார்,வீரன் ஒருவன் தடம் புரள இன்னொருவன் வேகமாக ஒடுகிறான்.,0.2
9022,ஒருவர் வண்டி ஓட்டுகின்றார்,மோட்டார் வாகனம் விபத்துக்குள்ளாகிறது.,0.4
9023,ஒருவர் மோட்டார் வண்டியுடன் வீழ்ந்து கிடப்பதை வேறொருவர் புகைப்படம் பிடிக்கின்றார்.,ஈருருளிப் பந்தயம் நடைபெறுகிறது,0
9024,ஒருவர் மோட்டார் வண்டியுடன் வீழ்ந்து கிடப்பதை வேறொருவர் புகைப்படம் பிடிக்கின்றார்.,மோட்டார் வண்டியால் ஒருவர் விழுந்து கிடக்கிறார்.,0.2
9025,ஒருவர் மோட்டார் வண்டியுடன் வீழ்ந்து கிடப்பதை வேறொருவர் புகைப்படம் பிடிக்கின்றார்.,மோட்டார் பந்தய விபத்து நடந்துள்ளது,0.2
9026,ஒருவர் மோட்டார் வண்டியுடன் வீழ்ந்து கிடப்பதை வேறொருவர் புகைப்படம் பிடிக்கின்றார்.,வீரன் ஒருவன் தடம் புரள இன்னொருவன் வேகமாக ஒடுகிறான்.,0
9027,ஒருவர் மோட்டார் வண்டியுடன் வீழ்ந்து கிடப்பதை வேறொருவர் புகைப்படம் பிடிக்கின்றார்.,மோட்டார் வாகனம் விபத்துக்குள்ளாகிறது.,0.4
9028,ஈருருளிப் பந்தயம் நடைபெறுகிறது,மோட்டார் வண்டியால் ஒருவர் விழுந்து கிடக்கிறார்.,0
9029,ஈருருளிப் பந்தயம் நடைபெறுகிறது,மோட்டார் பந்தய விபத்து நடந்துள்ளது,0
9030,ஈருருளிப் பந்தயம் நடைபெறுகிறது,வீரன் ஒருவன் தடம் புரள இன்னொருவன் வேகமாக ஒடுகிறான்.,0.4
9031,ஈருருளிப் பந்தயம் நடைபெறுகிறது,மோட்டார் வாகனம் விபத்துக்குள்ளாகிறது.,0
9032,மோட்டார் வண்டியால் ஒருவர் விழுந்து கிடக்கிறார்.,மோட்டார் பந்தய விபத்து நடந்துள்ளது,0.6
9033,மோட்டார் வண்டியால் ஒருவர் விழுந்து கிடக்கிறார்.,வீரன் ஒருவன் தடம் புரள இன்னொருவன் வேகமாக ஒடுகிறான்.,0.46666
9034,மோட்டார் வண்டியால் ஒருவர் விழுந்து கிடக்கிறார்.,மோட்டார் வாகனம் விபத்துக்குள்ளாகிறது.,0.8
9035,மோட்டார் பந்தய விபத்து நடந்துள்ளது,வீரன் ஒருவன் தடம் புரள இன்னொருவன் வேகமாக ஒடுகிறான்.,0.4
9036,மோட்டார் பந்தய விபத்து நடந்துள்ளது,மோட்டார் வாகனம் விபத்துக்குள்ளாகிறது.,0.8
9037,வீரன் ஒருவன் தடம் புரள இன்னொருவன் வேகமாக ஒடுகிறான்.,மோட்டார் வாகனம் விபத்துக்குள்ளாகிறது.,0.4
9038,பேஸ்பால் வீரர் ஒருவர் பந்தை வீசுகிறார்,ஒரு நபர் தனது கையால் பந்தை ஏறிகின்றார்,1
9039,பேஸ்பால் வீரர் ஒருவர் பந்தை வீசுகிறார்,ஒருவர் குண்டு எறிகின்றார்,0.2
9040,பேஸ்பால் வீரர் ஒருவர் பந்தை வீசுகிறார்,ஒருவர் பந்தை பிடிக்கச் செல்லும் போது கால் சறுக்கி விழுகின்றார்.,0.4
9041,பேஸ்பால் வீரர் ஒருவர் பந்தை வீசுகிறார்,நபர் ஒருவர் பந்து வீசுகின்றார்,0.8
9042,பேஸ்பால் வீரர் ஒருவர் பந்தை வீசுகிறார்,ஒருவர் பந்தை வீசுகின்றார்.,0.8
9043,பேஸ்பால் வீரர் ஒருவர் பந்தை வீசுகிறார்,பையன் பந்தை எறிந்த பின்னான நிலையை காட்டுகிறது,0
9044,பேஸ்பால் வீரர் ஒருவர் பந்தை வீசுகிறார்,பந்து வீச்சாளரின் கைகளில் இருந்து பந்து நழுவிச் செல்கிறது.,1
9045,பேஸ்பால் வீரர் ஒருவர் பந்தை வீசுகிறார்,பந்தை ஒருவர் எறிகிறார்.,0.6
9046,ஒரு நபர் தனது கையால் பந்தை ஏறிகின்றார்,ஒருவர் குண்டு எறிகின்றார்,0.2
9047,ஒரு நபர் தனது கையால் பந்தை ஏறிகின்றார்,ஒருவர் பந்தை பிடிக்கச் செல்லும் போது கால் சறுக்கி விழுகின்றார்.,0.4
9048,ஒரு நபர் தனது கையால் பந்தை ஏறிகின்றார்,நபர் ஒருவர் பந்து வீசுகின்றார்,1
9049,ஒரு நபர் தனது கையால் பந்தை ஏறிகின்றார்,ஒருவர் பந்தை வீசுகின்றார்.,1
9050,ஒரு நபர் தனது கையால் பந்தை ஏறிகின்றார்,பையன் பந்தை எறிந்த பின்னான நிலையை காட்டுகிறது,0
9051,ஒரு நபர் தனது கையால் பந்தை ஏறிகின்றார்,பந்து வீச்சாளரின் கைகளில் இருந்து பந்து நழுவிச் செல்கிறது.,0.73334
9052,ஒரு நபர் தனது கையால் பந்தை ஏறிகின்றார்,பந்தை ஒருவர் எறிகிறார்.,1
9053,ஒருவர் குண்டு எறிகின்றார்,ஒருவர் பந்தை பிடிக்கச் செல்லும் போது கால் சறுக்கி விழுகின்றார்.,0
9054,ஒருவர் குண்டு எறிகின்றார்,நபர் ஒருவர் பந்து வீசுகின்றார்,0.2
9055,ஒருவர் குண்டு எறிகின்றார்,ஒருவர் பந்தை வீசுகின்றார்.,0.26666
9056,ஒருவர் குண்டு எறிகின்றார்,பையன் பந்தை எறிந்த பின்னான நிலையை காட்டுகிறது,0
9057,ஒருவர் குண்டு எறிகின்றார்,பந்து வீச்சாளரின் கைகளில் இருந்து பந்து நழுவிச் செல்கிறது.,0
9058,ஒருவர் குண்டு எறிகின்றார்,பந்தை ஒருவர் எறிகிறார்.,0.2
9059,ஒருவர் பந்தை பிடிக்கச் செல்லும் போது கால் சறுக்கி விழுகின்றார்.,நபர் ஒருவர் பந்து வீசுகின்றார்,0.4
9060,ஒருவர் பந்தை பிடிக்கச் செல்லும் போது கால் சறுக்கி விழுகின்றார்.,ஒருவர் பந்தை வீசுகின்றார்.,0.4
9061,ஒருவர் பந்தை பிடிக்கச் செல்லும் போது கால் சறுக்கி விழுகின்றார்.,பையன் பந்தை எறிந்த பின்னான நிலையை காட்டுகிறது,0.13334
9062,ஒருவர் பந்தை பிடிக்கச் செல்லும் போது கால் சறுக்கி விழுகின்றார்.,பந்து வீச்சாளரின் கைகளில் இருந்து பந்து நழுவிச் செல்கிறது.,0.4
9063,ஒருவர் பந்தை பிடிக்கச் செல்லும் போது கால் சறுக்கி விழுகின்றார்.,பந்தை ஒருவர் எறிகிறார்.,0.4
9064,நபர் ஒருவர் பந்து வீசுகின்றார்,ஒருவர் பந்தை வீசுகின்றார்.,1
9065,நபர் ஒருவர் பந்து வீசுகின்றார்,பையன் பந்தை எறிந்த பின்னான நிலையை காட்டுகிறது,0.4
9066,நபர் ஒருவர் பந்து வீசுகின்றார்,பந்து வீச்சாளரின் கைகளில் இருந்து பந்து நழுவிச் செல்கிறது.,0.6
9067,நபர் ஒருவர் பந்து வீசுகின்றார்,பந்தை ஒருவர் எறிகிறார்.,1
9068,ஒருவர் பந்தை வீசுகின்றார்.,பையன் பந்தை எறிந்த பின்னான நிலையை காட்டுகிறது,0.4
9069,ஒருவர் பந்தை வீசுகின்றார்.,பந்து வீச்சாளரின் கைகளில் இருந்து பந்து நழுவிச் செல்கிறது.,0.46666
9070,ஒருவர் பந்தை வீசுகின்றார்.,பந்தை ஒருவர் எறிகிறார்.,1
9071,பையன் பந்தை எறிந்த பின்னான நிலையை காட்டுகிறது,பந்து வீச்சாளரின் கைகளில் இருந்து பந்து நழுவிச் செல்கிறது.,0.4
9072,பையன் பந்தை எறிந்த பின்னான நிலையை காட்டுகிறது,பந்தை ஒருவர் எறிகிறார்.,0.33334
9073,பந்து வீச்சாளரின் கைகளில் இருந்து பந்து நழுவிச் செல்கிறது.,பந்தை ஒருவர் எறிகிறார்.,0.2
9074,நாய் ஒன்று பூ ஒன்றை கவ்வி கொண்டு ஓடுகிறது,ஒரு நாய் வாயில் கவ்விய வண்ணம் உள்ளது,0.8
9075,நாய் ஒன்று பூ ஒன்றை கவ்வி கொண்டு ஓடுகிறது,நாய் ஒன்று கடித்து விளையாடுகின்றது,0.4
9076,நாய் ஒன்று பூ ஒன்றை கவ்வி கொண்டு ஓடுகிறது,நாய் தன்னுடைய இரையை வாயில் வைத்திருக்கின்றது,0
9077,நாய் ஒன்று பூ ஒன்றை கவ்வி கொண்டு ஓடுகிறது,நாய் ஒன்று புல்வெளியில் விளையாடுகின்றது,0
9078,நாய் ஒன்று பூ ஒன்றை கவ்வி கொண்டு ஓடுகிறது,புல்வெளியில் நாய் விளையாடிக் கொண்டு இருக்கிறது.,0
9079,நாய் ஒன்று பூ ஒன்றை கவ்வி கொண்டு ஓடுகிறது,நாய் வாயில் கிளை ஒன்றை காவிய வண்ணம் உள்ளது,0.2
9080,நாய் ஒன்று பூ ஒன்றை கவ்வி கொண்டு ஓடுகிறது,நாய்க்குட்டி ஏதையோ களவாடி வந்து மகிழ்ச்சியாக விளையாடுகிறது.,0.2
9081,நாய் ஒன்று பூ ஒன்றை கவ்வி கொண்டு ஓடுகிறது,நாய் புல்லில் விளையாடுகிறது.,0.2
9082,ஒரு நாய் வாயில் கவ்விய வண்ணம் உள்ளது,நாய் ஒன்று கடித்து விளையாடுகின்றது,0.8
9083,ஒரு நாய் வாயில் கவ்விய வண்ணம் உள்ளது,நாய் தன்னுடைய இரையை வாயில் வைத்திருக்கின்றது,0.66666
9084,ஒரு நாய் வாயில் கவ்விய வண்ணம் உள்ளது,நாய் ஒன்று புல்வெளியில் விளையாடுகின்றது,0
9085,ஒரு நாய் வாயில் கவ்விய வண்ணம் உள்ளது,புல்வெளியில் நாய் விளையாடிக் கொண்டு இருக்கிறது.,0
9086,ஒரு நாய் வாயில் கவ்விய வண்ணம் உள்ளது,நாய் வாயில் கிளை ஒன்றை காவிய வண்ணம் உள்ளது,0.8
9087,ஒரு நாய் வாயில் கவ்விய வண்ணம் உள்ளது,நாய்க்குட்டி ஏதையோ களவாடி வந்து மகிழ்ச்சியாக விளையாடுகிறது.,0.6
9088,ஒரு நாய் வாயில் கவ்விய வண்ணம் உள்ளது,நாய் புல்லில் விளையாடுகிறது.,0
9089,நாய் ஒன்று கடித்து விளையாடுகின்றது,நாய் தன்னுடைய இரையை வாயில் வைத்திருக்கின்றது,0.4
9090,நாய் ஒன்று கடித்து விளையாடுகின்றது,நாய் ஒன்று புல்வெளியில் விளையாடுகின்றது,0.2
9091,நாய் ஒன்று கடித்து விளையாடுகின்றது,புல்வெளியில் நாய் விளையாடிக் கொண்டு இருக்கிறது.,0.33334
9092,நாய் ஒன்று கடித்து விளையாடுகின்றது,நாய் வாயில் கிளை ஒன்றை காவிய வண்ணம் உள்ளது,0.8
9093,நாய் ஒன்று கடித்து விளையாடுகின்றது,நாய்க்குட்டி ஏதையோ களவாடி வந்து மகிழ்ச்சியாக விளையாடுகிறது.,0.4
9094,நாய் ஒன்று கடித்து விளையாடுகின்றது,நாய் புல்லில் விளையாடுகிறது.,0.2
9095,நாய் தன்னுடைய இரையை வாயில் வைத்திருக்கின்றது,நாய் ஒன்று புல்வெளியில் விளையாடுகின்றது,0
9096,நாய் தன்னுடைய இரையை வாயில் வைத்திருக்கின்றது,புல்வெளியில் நாய் விளையாடிக் கொண்டு இருக்கிறது.,0
9097,நாய் தன்னுடைய இரையை வாயில் வைத்திருக்கின்றது,நாய் வாயில் கிளை ஒன்றை காவிய வண்ணம் உள்ளது,0.2
9098,நாய் தன்னுடைய இரையை வாயில் வைத்திருக்கின்றது,நாய்க்குட்டி ஏதையோ களவாடி வந்து மகிழ்ச்சியாக விளையாடுகிறது.,0
9099,நாய் தன்னுடைய இரையை வாயில் வைத்திருக்கின்றது,நாய் புல்லில் விளையாடுகிறது.,0
9100,நாய் ஒன்று புல்வெளியில் விளையாடுகின்றது,புல்வெளியில் நாய் விளையாடிக் கொண்டு இருக்கிறது.,1
9101,நாய் ஒன்று புல்வெளியில் விளையாடுகின்றது,நாய் வாயில் கிளை ஒன்றை காவிய வண்ணம் உள்ளது,0.4
9102,நாய் ஒன்று புல்வெளியில் விளையாடுகின்றது,நாய்க்குட்டி ஏதையோ களவாடி வந்து மகிழ்ச்சியாக விளையாடுகிறது.,0.4
9103,நாய் ஒன்று புல்வெளியில் விளையாடுகின்றது,நாய் புல்லில் விளையாடுகிறது.,1
9104,புல்வெளியில் நாய் விளையாடிக் கொண்டு இருக்கிறது.,நாய் வாயில் கிளை ஒன்றை காவிய வண்ணம் உள்ளது,0.4
9105,புல்வெளியில் நாய் விளையாடிக் கொண்டு இருக்கிறது.,நாய்க்குட்டி ஏதையோ களவாடி வந்து மகிழ்ச்சியாக விளையாடுகிறது.,0.26666
9106,புல்வெளியில் நாய் விளையாடிக் கொண்டு இருக்கிறது.,நாய் புல்லில் விளையாடுகிறது.,0.86666
9107,நாய் வாயில் கிளை ஒன்றை காவிய வண்ணம் உள்ளது,நாய்க்குட்டி ஏதையோ களவாடி வந்து மகிழ்ச்சியாக விளையாடுகிறது.,0.4
9108,நாய் வாயில் கிளை ஒன்றை காவிய வண்ணம் உள்ளது,நாய் புல்லில் விளையாடுகிறது.,0
9109,நாய்க்குட்டி ஏதையோ களவாடி வந்து மகிழ்ச்சியாக விளையாடுகிறது.,நாய் புல்லில் விளையாடுகிறது.,0.33334
9110,பாடகர் ஒருவர் பாடுகிறார்,ஒரு நபர் நன்றாக பாட்டு பாடுகின்றார்,1
9111,பாடகர் ஒருவர் பாடுகிறார்,ஒருவர் பாடல் பாடுகிறார்,0.8
9112,பாடகர் ஒருவர் பாடுகிறார்,ஒருவர் தன்னை மெய்மறந்து பாடிக் கொண்டிருக்கின்றார்.,0.33334
9113,பாடகர் ஒருவர் பாடுகிறார்,நபர் ஒருவர் பாட்டு பாடுகின்றார்,0.6
9114,பாடகர் ஒருவர் பாடுகிறார்,ஒருவர் பாடிக்கொண்டிருக்கிறார்.,0.6
9115,பாடகர் ஒருவர் பாடுகிறார்,பையன் ஒருவன் ஒலி பெருக்கி ஊடாக பாடிய வண்ணம் உள்ளான்,0.4
9116,பாடகர் ஒருவர் பாடுகிறார்,மின் ஒளியில் தனது இசையால் மேடையை அலங்கரித்துக் கொண்டுள்ளான்.,0.4
9117,பாடகர் ஒருவர் பாடுகிறார்,ஒருவர் பாடுகின்றார்.,0.2
9118,ஒரு நபர் நன்றாக பாட்டு பாடுகின்றார்,ஒருவர் பாடல் பாடுகிறார்,0.8
9119,ஒரு நபர் நன்றாக பாட்டு பாடுகின்றார்,ஒருவர் தன்னை மெய்மறந்து பாடிக் கொண்டிருக்கின்றார்.,0.8
9120,ஒரு நபர் நன்றாக பாட்டு பாடுகின்றார்,நபர் ஒருவர் பாட்டு பாடுகின்றார்,0.6
9121,ஒரு நபர் நன்றாக பாட்டு பாடுகின்றார்,ஒருவர் பாடிக்கொண்டிருக்கிறார்.,0.6
9122,ஒரு நபர் நன்றாக பாட்டு பாடுகின்றார்,பையன் ஒருவன் ஒலி பெருக்கி ஊடாக பாடிய வண்ணம் உள்ளான்,0.4
9123,ஒரு நபர் நன்றாக பாட்டு பாடுகின்றார்,மின் ஒளியில் தனது இசையால் மேடையை அலங்கரித்துக் கொண்டுள்ளான்.,0.4
9124,ஒரு நபர் நன்றாக பாட்டு பாடுகின்றார்,ஒருவர் பாடுகின்றார்.,0.8
9125,ஒருவர் பாடல் பாடுகிறார்,ஒருவர் தன்னை மெய்மறந்து பாடிக் கொண்டிருக்கின்றார்.,0.6
9126,ஒருவர் பாடல் பாடுகிறார்,நபர் ஒருவர் பாட்டு பாடுகின்றார்,1
9127,ஒருவர் பாடல் பாடுகிறார்,ஒருவர் பாடிக்கொண்டிருக்கிறார்.,1
9128,ஒருவர் பாடல் பாடுகிறார்,பையன் ஒருவன் ஒலி பெருக்கி ஊடாக பாடிய வண்ணம் உள்ளான்,0.4
9129,ஒருவர் பாடல் பாடுகிறார்,மின் ஒளியில் தனது இசையால் மேடையை அலங்கரித்துக் கொண்டுள்ளான்.,0.2
9130,ஒருவர் பாடல் பாடுகிறார்,ஒருவர் பாடுகின்றார்.,1
9131,ஒருவர் தன்னை மெய்மறந்து பாடிக் கொண்டிருக்கின்றார்.,நபர் ஒருவர் பாட்டு பாடுகின்றார்,0.2
9132,ஒருவர் தன்னை மெய்மறந்து பாடிக் கொண்டிருக்கின்றார்.,ஒருவர் பாடிக்கொண்டிருக்கிறார்.,0.46666
9133,ஒருவர் தன்னை மெய்மறந்து பாடிக் கொண்டிருக்கின்றார்.,பையன் ஒருவன் ஒலி பெருக்கி ஊடாக பாடிய வண்ணம் உள்ளான்,0.4
9134,ஒருவர் தன்னை மெய்மறந்து பாடிக் கொண்டிருக்கின்றார்.,மின் ஒளியில் தனது இசையால் மேடையை அலங்கரித்துக் கொண்டுள்ளான்.,0.2
9135,ஒருவர் தன்னை மெய்மறந்து பாடிக் கொண்டிருக்கின்றார்.,ஒருவர் பாடுகின்றார்.,0.6
9136,நபர் ஒருவர் பாட்டு பாடுகின்றார்,ஒருவர் பாடிக்கொண்டிருக்கிறார்.,1
9137,நபர் ஒருவர் பாட்டு பாடுகின்றார்,பையன் ஒருவன் ஒலி பெருக்கி ஊடாக பாடிய வண்ணம் உள்ளான்,0.6
9138,நபர் ஒருவர் பாட்டு பாடுகின்றார்,மின் ஒளியில் தனது இசையால் மேடையை அலங்கரித்துக் கொண்டுள்ளான்.,0.6
9139,நபர் ஒருவர் பாட்டு பாடுகின்றார்,ஒருவர் பாடுகின்றார்.,1
9140,ஒருவர் பாடிக்கொண்டிருக்கிறார்.,பையன் ஒருவன் ஒலி பெருக்கி ஊடாக பாடிய வண்ணம் உள்ளான்,0.6
9141,ஒருவர் பாடிக்கொண்டிருக்கிறார்.,மின் ஒளியில் தனது இசையால் மேடையை அலங்கரித்துக் கொண்டுள்ளான்.,0.6
9142,ஒருவர் பாடிக்கொண்டிருக்கிறார்.,ஒருவர் பாடுகின்றார்.,1
9143,பையன் ஒருவன் ஒலி பெருக்கி ஊடாக பாடிய வண்ணம் உள்ளான்,மின் ஒளியில் தனது இசையால் மேடையை அலங்கரித்துக் கொண்டுள்ளான்.,0.4
9144,பையன் ஒருவன் ஒலி பெருக்கி ஊடாக பாடிய வண்ணம் உள்ளான்,ஒருவர் பாடுகின்றார்.,0.6
9145,மின் ஒளியில் தனது இசையால் மேடையை அலங்கரித்துக் கொண்டுள்ளான்.,ஒருவர் பாடுகின்றார்.,0.6
9146,ஒருவர் மற்றவர் கையில் இருந்து பின் நோக்கி பாய முயல்கிறார்,ஒரு நபர் இன்னொரு நபரது கையில் இருந்து துள்ளி குதிக்கின்றார்,0.8
9147,ஒருவர் மற்றவர் கையில் இருந்து பின் நோக்கி பாய முயல்கிறார்,ஒருவர் ஜிம்னாஸ்டிக்ஸ் செய்கின்றார்,0.6
9148,ஒருவர் மற்றவர் கையில் இருந்து பின் நோக்கி பாய முயல்கிறார்,ஒருகால் ஒருவரின் கையில் உள்ளவாறு அவர் சமநிலையில் நிற்கின்றார்.,0
9149,ஒருவர் மற்றவர் கையில் இருந்து பின் நோக்கி பாய முயல்கிறார்,ஆண் ஒருவர் பின்புறமாக பாய்கின்றார்,0.6
9150,ஒருவர் மற்றவர் கையில் இருந்து பின் நோக்கி பாய முயல்கிறார்,தலைகீழாக ஒருவர் குதிக்க முற்படுகிறார்.,0
9151,ஒருவர் மற்றவர் கையில் இருந்து பின் நோக்கி பாய முயல்கிறார்,பையன் ஒருவனின் காலை ஒருவர் பிடிக்க அவன் அண்ணார்ந்து நோக்கி கொண்டு உள்ளான்,0
9152,ஒருவர் மற்றவர் கையில் இருந்து பின் நோக்கி பாய முயல்கிறார்,பக்க பலத்துடன் சாதிக்க துடிக்கிறார்.,0.4
9153,ஒருவர் மற்றவர் கையில் இருந்து பின் நோக்கி பாய முயல்கிறார்,ஒருவர் மற்றவர் உதவியுடன் தலைகீழ் ஆக பாய்கிறார்.,0.2
9154,ஒரு நபர் இன்னொரு நபரது கையில் இருந்து துள்ளி குதிக்கின்றார்,ஒருவர் ஜிம்னாஸ்டிக்ஸ் செய்கின்றார்,0.4
9155,ஒரு நபர் இன்னொரு நபரது கையில் இருந்து துள்ளி குதிக்கின்றார்,ஒருகால் ஒருவரின் கையில் உள்ளவாறு அவர் சமநிலையில் நிற்கின்றார்.,0
9156,ஒரு நபர் இன்னொரு நபரது கையில் இருந்து துள்ளி குதிக்கின்றார்,ஆண் ஒருவர் பின்புறமாக பாய்கின்றார்,0.4
9157,ஒரு நபர் இன்னொரு நபரது கையில் இருந்து துள்ளி குதிக்கின்றார்,தலைகீழாக ஒருவர் குதிக்க முற்படுகிறார்.,0
